schema_version,observed_epoch_s,elapsed_s,event_seq,event_time_s,event_epoch_s,endpoint_id,action,tier,selected_job_id,selected_request_id,target_job_id,head_work,reclaim_debt,hold_duration_s,constraint_conflict,ready_jobs,fitting_jobs,debt_by_job,debt_cap_by_job,recovery_inflight_by_job,active_requests,active_work,avoidable_idle,foreign_grant_over_debt_critical
2,1786671725.3889458,18.912879467010498,43,10610451.714099038,1786671725.2894747,endpoint-1,grant,saor_fallback,3642,3642:request:300385,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3642"", 0.0]]","[[""3642"", 16384.0]]",[],43,58076,False,False
2,1786671725.3889458,18.912879467010498,44,10610451.738066059,1786671725.3134415,endpoint-1,grant,saor_fallback,3642,3642:request:300406,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3642"", 0.0]]","[[""3642"", 16384.0]]",[],44,59491,False,False
2,1786671726.835704,20.35963773727417,48,10610452.999794267,1786671726.5751708,endpoint-0,grant,slo_priority,3641,3641:request:300000,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 0.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],48,65343,False,False
2,1786671729.7649667,23.28890037536621,49,10610456.155313596,1786671729.73069,endpoint-0,grant,slo_priority,3641,3641:request:300004,,0,0,0.0,False,"[""3641""]","[""3641""]","[[""3641"", 585.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],48,64289,False,False
2,1786671729.7649667,23.28890037536621,50,10610456.157905264,1786671729.7332807,endpoint-0,grant,saor_fallback,3642,3642:request:300409,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 585.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65432,False,False
2,1786671729.7649667,23.28890037536621,45,10610456.16112902,1786671729.7365046,endpoint-1,grant,saor_fallback,3642,3642:request:300412,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3642"", 0.0]]","[[""3642"", 16384.0]]",[],38,51357,False,False
2,1786671730.1216404,23.64557409286499,51,10610456.415304953,1786671729.9906807,endpoint-0,grant,saor_fallback,3642,3642:request:300420,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 1375.5], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65042,False,False
2,1786671730.4629064,23.98684000968933,52,10610456.787942324,1786671730.363318,endpoint-0,grant,saor_fallback,3642,3642:request:300427,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 1922.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65284,False,False
2,1786671730.4629064,23.98684000968933,46,10610456.790785909,1786671730.3661613,endpoint-1,grant,saor_fallback,3642,3642:request:300428,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3642"", 0.0]]","[[""3642"", 16384.0]]",[],31,42724,False,False
2,1786671731.5425684,25.0665020942688,53,10610457.834141508,1786671731.409518,endpoint-0,grant,saor_fallback,3642,3642:request:300431,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 2548.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65225,False,False
2,1786671731.9072099,25.431143522262573,54,10610458.111119468,1786671731.6864953,endpoint-0,grant,saor_fallback,3642,3642:request:300432,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 3254.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65244,False,False
2,1786671731.9072099,25.431143522262573,55,10610458.222188832,1786671731.797565,endpoint-0,grant,saor_fallback,3642,3642:request:300433,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 4657.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],48,64060,False,False
2,1786671731.9072099,25.431143522262573,56,10610458.229234936,1786671731.8046103,endpoint-0,grant,saor_fallback,3642,3642:request:300446,,0,0,0.0,False,"[""3642""]","[""3642""]","[[""3641"", 4657.0], [""3642"", 0.0]]","[[""3642"", 16384.0]]",[],49,65319,False,False
