schema_version,runtime_state_mode,observed_epoch_s,elapsed_s,endpoint_id,calibration_signature,request_limit,active_requests,organizer_queued_work,organizer_oldest_queue_age_s,model_active_work,model_queued_work_estimated,model_capacity_work,service_rate_tokens_s,vllm_running,vllm_waiting,vllm_kv_usage,control_policy,control_action,control_reason,control_arm_name,control_action_scores,control_observation_status,control_observed_goodput,control_observed_tail_risk,control_observed_energy,control_previous_request_limit,control_previous_work_limit,control_recommended_request_limit,control_applied_request_limit,control_applied_work_limit
1,actuated_saor_capacity,1786437889.0565436,207.99878787994385,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2238,0.2495268490165472,127026,0,163840,7097.518586495941,159.0,0.0,0.6726217061188031,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0694614091876842, ""upper"": -3.0168970549139633}",ok,0.997543019886991,0.33631085305940156,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437889.4430878,208.38533210754395,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,130,0,0.0,102271,0,163840,6623.142828827301,130.0,0.0,0.5937174333779962,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2849462412001109, ""upper"": 0.0}",ok,0.9308703905590022,0.2968587166889981,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437889.4430878,208.38533210754395,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,805,0.11300620809197426,127799,0,163840,7019.978763891602,159.0,0.0,0.6815542652970076,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1781197990123886, ""upper"": -0.9999361288124353}",ok,0.9866449422194803,0.3407771326485038,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437889.8251615,208.7674057483673,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,129,0,0.0,101466,0,163840,6044.979211898728,129.0,0.0,0.6001191007890427,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2675440005844944, ""upper"": 0.0}",ok,0.8496105708923019,0.30005955039452137,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437889.8251615,208.7674057483673,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2312,0.4951033052057028,127799,0,163840,6889.844552780214,160.0,0.0,0.7090963227631384,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0930947931306987, ""upper"": -2.9713852095788047}",ok,0.9683548211918783,0.3545481613815692,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.1768413,209.11908555030823,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,128,0,0.0,100664,0,163840,6139.863527555335,128.0,0.0,0.6072651481316064,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.25829126921197904, ""upper"": 0.0}",ok,0.8629463847583043,0.3036325740658032,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.1768413,209.11908555030823,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2312,0.8472328931093216,127799,0,163840,6876.863328000136,160.0,0.0,0.7248771773112996,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.1067817377456848, ""upper"": -2.9498469475063045}",ok,0.9665303342234907,0.3624385886556498,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.5445967,209.48684096336365,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,135,0,0.0,108312,0,163840,5823.8053436390865,130.0,0.0,0.6465684085157064,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.23259245144379675, ""upper"": 0.0}",ok,0.818524995592282,0.3232842042578532,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.5445967,209.48684096336365,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,731,0.04012504778802395,127812,0,163840,6585.900975274201,158.0,0.0,0.7195176418043769,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.22824118292606832, ""upper"": -0.9659884563036745}",ok,0.9256361173962335,0.35975882090218847,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.9340222,209.8762664794922,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,136,0,0.0,109117,0,163840,6844.823703790909,136.0,0.0,0.6601161232693167,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.25562179052746836, ""upper"": 0.0}",ok,0.9620272247070849,0.33005806163465834,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437890.9340222,209.8762664794922,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,731,0.2390619870275259,127880,0,163840,7136.587003127204,159.0,0.0,0.7216019056126246,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.22006609095635932, ""upper"": -0.9771021233392285}",ok,1.003034013088855,0.3608009528063123,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437891.328557,210.27080130577087,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,118,0,0.0,95498,0,163840,7235.2258973238095,118.0,0.0,0.5721304153640018,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.301401274452703, ""upper"": 0.0}",ok,1.0168975259766422,0.2860652076820009,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437891.328557,210.27080130577087,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,731,0.634309932589531,127880,0,163840,6837.766588547564,159.0,0.0,0.7439333035581361,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.23029283210549528, ""upper"": -0.9722820944280108}",ok,0.9610353603018362,0.37196665177906807,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437891.6979449,210.6401891708374,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,139,0,0.0,110426,0,163840,6873.942928088081,123.0,0.0,0.5691528956379336,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3186602466026058, ""upper"": 0.0}",ok,0.9661198774544035,0.2845764478189668,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437891.6979449,210.6401891708374,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,730,0.01501978375017643,127801,0,163840,6632.893300916663,156.0,0.0,0.6943576001191007,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.23865356310861996, ""upper"": -0.9602697064755736}",ok,0.9322408012532204,0.3471788000595504,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.0459394,210.98818373680115,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,140,0,0.0,111156,0,163840,8733.236929510422,140.0,0.0,0.5943129373232098,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.40536361367648943, ""upper"": 0.0}",ok,1.2274401868602138,0.2971564686616049,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.0459394,210.98818373680115,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,806,0.08107956126332283,127792,0,163840,7943.82509577229,159.0,0.0,0.6913800803930326,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.18878474011167368, ""upper"": -1.0}",ok,1.116489823720631,0.3456900401965163,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.4034936,211.34573793411255,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,142,0,0.0,113448,0,163840,9015.634144762542,142.0,0.0,0.607116272145303,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.47604259121664894, ""upper"": 0.0}",ok,1.2671305895660636,0.3035581360726515,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.4034936,211.34573793411255,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2299,0.3045216239988804,127161,0,163840,8260.655193752755,160.0,0.0,0.6946553520917076,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0405946414657858, ""upper"": -3.1599027910368753}",ok,1.161019703970872,0.3473276760458538,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.7632914,211.7055356502533,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,140,0,0.0,111982,0,163840,7853.223288808154,140.0,0.0,0.6118803037070121,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.4757908664335447, ""upper"": 0.0}",ok,1.1037559084761988,0.30594015185350604,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437892.7632914,211.7055356502533,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2299,0.665228957310319,127161,0,163840,7533.518202191722,160.0,0.0,0.7140092303111508,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0407139536191234, ""upper"": -3.164871712260254}",ok,1.058821953927157,0.3570046151555754,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.1570108,212.09925508499146,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,140,0,0.0,111982,0,163840,7358.238083037009,140.0,0.0,0.6327229417894893,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.45161748870942403, ""upper"": 0.0}",ok,1.034186659597612,0.31636147089474465,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.1570108,212.09925508499146,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,1569,1.0593558996915817,126325,0,163840,7423.561334790869,159.0,0.0,0.7147536102426679,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.5957525236134458, ""upper"": -2.1029607649776505}",ok,1.0433677209825536,0.35737680512133396,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.5252147,212.46745896339417,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,135,0,0.0,106711,0,163840,6609.358728575289,135.0,0.0,0.6051808843233586,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.4072513533246356, ""upper"": 0.0}",ok,0.9289330609381995,0.3025904421616793,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.5252147,212.46745896339417,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2375,1.4274038411676884,126325,0,163840,6859.211727978151,160.0,0.0,0.7345541164210213,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.075692972573703, ""upper"": -3.0757532944676207}",ok,0.9640494347123193,0.36727705821051065,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.9163823,212.8586266040802,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,138,0,0.0,109041,0,163840,6044.061289613957,138.0,0.0,0.6048831323507518,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.35240427065709196, ""upper"": 0.0}",ok,0.84948155862459,0.3024415661753759,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437893.9163823,212.8586266040802,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,806,0.14590492844581604,127082,0,163840,6418.550339773407,159.0,0.0,0.723537293434569,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.21413824110084073, ""upper"": -0.9883103578773507}",ok,0.9021152972274641,0.3617686467172845,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437894.3109787,213.2532229423523,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,138,0,0.0,109041,0,163840,6892.480729051286,138.0,0.0,0.6240881345838916,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.34690369412472066, ""upper"": 0.0}",ok,0.9687253308575244,0.3120440672919458,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437894.3109787,213.2532229423523,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,806,0.5415211487561464,127082,0,163840,6988.9418622938965,159.0,0.0,0.745719815393777,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.22003709302289204, ""upper"": -0.9865020795637827}",ok,0.9822827634987908,0.3728599076968885,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437894.661973,213.6042172908783,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,137,0,0.0,108308,0,163840,6389.655551323907,137.0,0.0,0.6245347625428018,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3217849536571402, ""upper"": 0.0}",ok,0.8980541885205773,0.3122673812714009,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437894.661973,213.6042172908783,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,806,0.27957651764154434,127079,0,163840,6610.334180969498,159.0,0.0,0.7452731874348668,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.2400630765374317, ""upper"": -0.9692725033813449}",ok,0.9290701589556568,0.3726365937174334,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.052517,213.9947612285614,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,121,0,0.0,96300,0,163840,6237.257120830245,121.0,0.0,0.5439928539526575,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.30985732693836965, ""upper"": 0.0}",ok,0.8766348729206248,0.27199642697632875,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.052517,213.9947612285614,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,806,0.6699070949107409,127079,0,163840,6671.103907370671,159.0,0.0,0.7676045853803781,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.2548686531264914, ""upper"": -0.9597741216165832}",ok,0.9376112308321393,0.38380229269018906,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.3799958,214.32224011421204,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,118,0,0.0,94174,0,163840,5793.263532601011,118.0,0.0,0.5273187434866756,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2852883632072681, ""upper"": 0.0}",ok,0.8142324009277598,0.2636593717433378,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.3799958,214.32224011421204,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,730,0.13388519175350666,127082,0,163840,6232.14697448797,159.0,0.0,0.7817478040792021,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.2858624133827025, ""upper"": -0.9346168805422042}",ok,0.8759166513686535,0.39087390203960104,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.7118444,214.65408873558044,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,143,0,0.0,113336,0,163840,6339.701838571976,128.0,0.0,0.5517344052404347,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.28746800522017585, ""upper"": 0.0}",ok,0.8910332872202356,0.27586720262021736,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437895.7118444,214.65408873558044,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,0,0.0,126988,0,163840,6518.530672940948,143.0,0.0,0.6553520917076076,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.17326939532856678, ""upper"": 0.0}",ok,0.9161673468645042,0.3276760458538038,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.0376477,214.97989201545715,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,155,0,0.0,122170,0,163840,7699.349564681437,146.0,0.0,0.5748101831174632,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.34286117471263783, ""upper"": 0.0}",ok,1.0821292431035048,0.2874050915587316,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.0376477,214.97989201545715,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,730,0.16984421201050282,126689,0,163840,9337.689339554709,159.0,0.0,0.6541610838171803,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1509393253729347, ""upper"": -1.0}",ok,1.3123948474426856,0.32708054190859015,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.404493,215.34673738479614,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,155,0,0.0,122170,0,163840,11151.729918369456,155.0,0.0,0.6004168527616496,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5233630817521115, ""upper"": 0.0}",ok,1.5673548725747655,0.3002084263808248,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.404493,215.34673738479614,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,730,0.5367272086441517,126689,0,163840,9004.712477426101,159.0,0.0,0.6717284502009826,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.07970530541579346, ""upper"": -1.0}",ok,1.2655955695609418,0.3358642251004913,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.7719128,215.7141571044922,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,153,0,0.0,120556,0,163840,9598.546049612136,151.0,0.0,0.5910376656245347,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5856321646551315, ""upper"": 0.0}",ok,1.3490577722575032,0.2955188328122674,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437896.7719128,215.7141571044922,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,730,0.03484264574944973,126681,0,163840,8157.776846477915,157.0,0.0,0.6693464344201281,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.06519475679257458, ""upper"": -1.0}",ok,1.1465603438479148,0.33467321721006404,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.1578674,216.10011172294617,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,153,0,0.0,120700,0,163840,9316.729964487333,153.0,0.0,0.5899955337204109,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.6174942246882624, ""upper"": 0.0}",ok,1.309449046308831,0.29499776686020546,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.1578674,216.10011172294617,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,807,0.3060373291373253,126529,0,163840,8057.560298837701,159.0,0.0,0.671877326187286,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.05964258126377908, ""upper"": -1.0}",ok,1.132475094706634,0.335938663093643,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.5433147,216.48555898666382,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,154,0,0.0,121429,0,163840,8306.192520591128,153.0,0.0,0.6114336757481018,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5939731986513114, ""upper"": 0.0}",ok,1.1674198904555346,0.3057168378740509,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.5433147,216.48555898666382,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.01046951673924923,126523,0,163840,7583.394336454163,156.0,0.0,0.668602054488611,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.07525771053622954, ""upper"": -1.0}",ok,1.0658319517152723,0.3343010272443055,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.8850358,216.82728004455566,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.12191320210695267,126025,0,163840,7028.071515901178,157.0,0.0,0.6133690635700462,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.15455831755867872, ""upper"": -1.0}",ok,0.9877823634435949,0.3066845317850231,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437897.8850358,216.82728004455566,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,159,0,0.0,125479,0,163840,7567.144816278227,157.0,0.0,0.6263212743784428,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3692615394357479, ""upper"": 0.0}",ok,1.063548111915422,0.3131606371892214,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.2192829,217.16152715682983,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.45657335594296455,126025,0,163840,8209.948609892219,160.0,0.0,0.6310853059401518,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.15228166942964488, ""upper"": -1.0}",ok,1.1538929880382598,0.3155426529700759,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.2192829,217.16152715682983,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,159,0,0.0,125479,0,163840,7838.075887556027,158.0,0.0,0.6419532529403007,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.37464886211853743, ""upper"": 0.0}",ok,1.1016269694386545,0.32097662647015035,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.6076167,217.54986095428467,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.8442583288997412,126025,0,163840,7886.639097174846,160.0,0.0,0.6535655798719666,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.13368380967200694, ""upper"": -1.0}",ok,1.1084524381131196,0.3267827899359833,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.6076167,217.54986095428467,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,153,0,0.0,120943,0,163840,7556.788751756378,152.0,0.0,0.6318296858716689,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.36807820812496544, ""upper"": 0.0}",ok,1.06209258633259,0.31591484293583444,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.954848,217.8970923423767,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.09225928224623203,126160,0,163840,7470.8496429541865,158.0,0.0,0.6266190263510496,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.10717576082535696, ""upper"": -1.0}",ok,1.0500140046316495,0.3133095131755248,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437898.954848,217.8970923423767,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,0,0.0,126121,0,163840,6763.099995683321,153.0,0.0,0.6438886407622451,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3282044641131776, ""upper"": 0.0}",ok,0.950541109723587,0.32194432038112253,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437899.3467264,218.28897070884705,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,157,0,0.0,123667,0,163840,8741.799378826941,157.0,0.0,0.5880601458984666,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5167614408508239, ""upper"": 0.0}",ok,1.2286436231661197,0.2940300729492333,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437899.3467264,218.28897070884705,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.14470445923507214,126121,0,163840,7578.701152848403,159.0,0.0,0.6690486824475212,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.11888467120123669, ""upper"": -1.0}",ok,1.065172333499424,0.3345243412237606,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437899.740469,218.68271327018738,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.2722939047962427,125932,0,163840,8366.094828310852,160.0,0.0,0.609647163912461,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.157485377489407, ""upper"": -1.0}",ok,1.175839048251701,0.3048235819562305,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437899.740469,218.68271327018738,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,158,0,0.0,124573,0,163840,7506.821177126627,157.0,0.0,0.6546077117760905,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.33193618881730974, ""upper"": 0.0}",ok,1.0550697367711352,0.3273038558880452,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437900.131169,219.0734133720398,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,729,0.6631320714950562,125932,0,163840,7682.891407716901,160.0,0.0,0.632574065803186,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.13188422492768764, ""upper"": -1.0}",ok,1.0798160797915533,0.316287032901593,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437900.131169,219.0734133720398,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,154,0,0.0,121645,0,163840,7015.945788388219,153.0,0.0,0.6534167038856633,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.31213694271911185, ""upper"": 0.0}",ok,0.9860781150229401,0.32670835194283165,0,160,163840,160,160,163840
