scenario_id,metric,n,mean,sample_std,p50,min,max
r16_b6144_rowcap,tokens_per_s,1,8378.123,0.0,8378.123,8378.123,8378.123
r16_b6144_rowcap,e2e_s,1,8.424083,0.0,8.424083,8.424083,8.424083
r16_b6144_rowcap,request_e2e_s_p50,1,7.404404,0.0,7.404404,7.404404,7.404404
r16_b6144_rowcap,request_e2e_s_p95,1,7.971052,0.0,7.971052,7.971052,7.971052
r16_b6144_rowcap,request_e2e_s_p99,1,8.061467,0.0,8.061467,8.061467,8.061467
r16_b6144_rowcap,request_slo_violation_ratio,1,0.0,0.0,0.0,0.0,0.0
r16_b6144_rowcap,request_slo_goodput_per_s,1,60.778129,0.0,60.778129,60.778129,60.778129
r16_b6144_rowcap,model_service_s,1,38.995639,0.0,38.995639,38.995639,38.995639
r16_b6144_rowcap,model_request_wall_s,1,5.054399,0.0,5.054399,5.054399,5.054399
r16_b6144_rowcap,operator_wall_s,1,7.354399,0.0,7.354399,7.354399,7.354399
r16_b6144_rowcap,submit_s,1,0.030761,0.0,0.030761,0.030761,0.030761
r16_b6144_rowcap,bounded_wait_s,1,7.043676,0.0,7.043676,7.043676,7.043676
r16_b6144_rowcap,fanin_s,1,0.00803,0.0,0.00803,0.00803,0.00803
r16_b6144_rowcap,object_count,1,36.0,0.0,36.0,36.0,36.0
r16_b6144_rowcap,operator_invocations,1,36.0,0.0,36.0,36.0,36.0
r16_b6144_rowcap,packing_batch_count,1,36.0,0.0,36.0,36.0,36.0
r16_b6144_rowcap,batch_service_s_p50,1,0.485826,0.0,0.485826,0.485826,0.485826
r16_b6144_rowcap,batch_service_s_p95,1,3.476619,0.0,3.476619,3.476619,3.476619
r16_b6144_rowcap,batch_service_s_p99,1,3.552752,0.0,3.552752,3.552752,3.552752
r16_b6144_rowcap,batch_rows_min,1,4.0,0.0,4.0,4.0,4.0
r16_b6144_rowcap,batch_rows_max,1,16.0,0.0,16.0,16.0,16.0
r16_b6144_rowcap,batch_rows_mean,1,14.222222,0.0,14.222222,14.222222,14.222222
r16_b6144_rowcap,batch_tokens_min,1,119.0,0.0,119.0,119.0,119.0
r16_b6144_rowcap,batch_tokens_max,1,6144.0,0.0,6144.0,6144.0,6144.0
r16_b6144_rowcap,batch_tokens_mean,1,1960.5,0.0,1960.5,1960.5,1960.5
r16_b6144_rowcap,batch_tokens_p50,1,661.0,0.0,661.0,661.0,661.0
r16_b6144_rowcap,batch_tokens_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r16_b6144_rowcap,packing_budget_utilization_mean,1,0.319137,0.0,0.319137,0.319137,0.319137
r16_b6144_rowcap,packing_budget_utilization_p95,1,1.0,0.0,1.0,1.0,1.0
r16_b6144_rowcap,packing_oversized_rows,1,0.0,0.0,0.0,0.0,0.0
r16_b6144_rowcap,batch_estimated_cost_units_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r16_b6144_rowcap,gpu_utilization_pct_mean,1,53.52,0.0,53.52,53.52,53.52
r16_b6144_rowcap,gpu_utilization_pct_p50,1,36.0,0.0,36.0,36.0,36.0
r16_b6144_rowcap,gpu_utilization_pct_p95,1,98.0,0.0,98.0,98.0,98.0
r16_b6144_rowcap,gpu_utilization_pct_max,1,98.0,0.0,98.0,98.0,98.0
r16_b6144_rowcap,gpu_utilization_below_10pct_ratio,1,0.4,0.0,0.4,0.4,0.4
r16_b6144_rowcap,gpu_memory_used_mib_mean,1,11648.0,0.0,11648.0,11648.0,11648.0
r16_b6144_rowcap,gpu_memory_used_mib_max,1,11648.0,0.0,11648.0,11648.0,11648.0
r16_b6144_rowcap,gpu_memory_utilization_pct_mean,1,95.2645783920831,0.0,95.2645783920831,95.2645783920831,95.2645783920831
r16_b6144_rowcap,gpu_memory_utilization_pct_max,1,95.2645783920831,0.0,95.2645783920831,95.2645783920831,95.2645783920831
r16_b6144_rowcap,gpu_power_w_mean,1,100.9988,0.0,100.9988,100.9988,100.9988
r16_b6144_rowcap,gpu_power_w_max,1,154.86,0.0,154.86,154.86,154.86
r16_b6144_rowcap,gpu_energy_j,1,817.7636538207531,0.0,817.7636538207531,817.7636538207531,817.7636538207531
r16_b6144_rowcap,energy_j_per_1k_observed_tokens,1,11.586665162242529,0.0,11.586665162242529,11.586665162242529,11.586665162242529
r16_b6144_rowcap,vllm_prompt_tokens_delta,1,62396.0,0.0,62396.0,62396.0,62396.0
r16_b6144_rowcap,vllm_generation_tokens_delta,1,8182.0,0.0,8182.0,8182.0,8182.0
r16_b6144_rowcap,vllm_request_success_delta,1,512.0,0.0,512.0,512.0,512.0
r16_b6144_rowcap,vllm_e2e_request_latency_mean_s,1,0.878138,0.0,0.878138,0.878138,0.878138
r16_b6144_rowcap,vllm_request_queue_time_mean_s,1,0.217438,0.0,0.217438,0.217438,0.217438
r16_b6144_rowcap,vllm_request_inference_time_mean_s,1,0.622947,0.0,0.622947,0.622947,0.622947
r16_b6144_rowcap,vllm_request_prefill_time_mean_s,1,0.108689,0.0,0.108689,0.108689,0.108689
r16_b6144_rowcap,vllm_request_decode_time_mean_s,1,0.514258,0.0,0.514258,0.514258,0.514258
r16_b6144_rowcap,vllm_running_mean,1,35.36,0.0,35.36,35.36,35.36
r16_b6144_rowcap,vllm_running_p95,1,112.0,0.0,112.0,112.0,112.0
r16_b6144_rowcap,vllm_running_max,1,112.0,0.0,112.0,112.0,112.0
r16_b6144_rowcap,vllm_waiting_mean,1,12.96,0.0,12.96,12.96,12.96
r16_b6144_rowcap,vllm_waiting_p95,1,61.0,0.0,61.0,61.0,61.0
r16_b6144_rowcap,vllm_waiting_max,1,67.0,0.0,67.0,67.0,67.0
r16_b6144_rowcap,vllm_kv_cache_usage_mean,1,0.05418103790828896,0.0,0.05418103790828896,0.05418103790828896,0.05418103790828896
r16_b6144_rowcap,vllm_kv_cache_usage_p95,1,0.16625605976317248,0.0,0.16625605976317248,0.16625605976317248,0.16625605976317248
r16_b6144_rowcap,vllm_kv_cache_usage_max,1,0.16848128427243103,0.0,0.16848128427243103,0.16848128427243103,0.16848128427243103
r16_b6144_rowcap,mfu_estimate,1,0.4288209250331091,0.0,0.4288209250331091,0.4288209250331091,0.4288209250331091
r16_b6144_seq,rows_per_s,1,62.194,0.0,62.194,62.194,62.194
r16_b6144_seq,tokens_per_s,1,8571.245,0.0,8571.245,8571.245,8571.245
r16_b6144_seq,e2e_s,1,8.232293,0.0,8.232293,8.232293,8.232293
r16_b6144_seq,request_e2e_s_p50,1,6.767236,0.0,6.767236,6.767236,6.767236
r16_b6144_seq,request_e2e_s_p95,1,7.820275,0.0,7.820275,7.820275,7.820275
r16_b6144_seq,request_e2e_s_p99,1,7.820478,0.0,7.820478,7.820478,7.820478
r16_b6144_seq,request_slo_violation_ratio,1,0.0,0.0,0.0,0.0,0.0
r16_b6144_seq,request_slo_goodput_per_s,1,62.194091,0.0,62.194091,62.194091,62.194091
r16_b6144_seq,model_service_s,1,38.120003,0.0,38.120003,38.120003,38.120003
r16_b6144_seq,model_request_wall_s,1,5.08554,0.0,5.08554,5.08554,5.08554
r16_b6144_seq,operator_wall_s,1,7.195916,0.0,7.195916,7.195916,7.195916
r16_b6144_seq,submit_s,1,0.048693,0.0,0.048693,0.048693,0.048693
r16_b6144_seq,bounded_wait_s,1,6.829291,0.0,6.829291,6.829291,6.829291
r16_b6144_seq,fanin_s,1,0.006987,0.0,0.006987,0.006987,0.006987
r16_b6144_seq,object_count,1,33.0,0.0,33.0,33.0,33.0
r16_b6144_seq,operator_invocations,1,33.0,0.0,33.0,33.0,33.0
r16_b6144_seq,packing_batch_count,1,33.0,0.0,33.0,33.0,33.0
r16_b6144_seq,batch_service_s_p50,1,1.10059,0.0,1.10059,1.10059,1.10059
r16_b6144_seq,batch_service_s_p95,1,1.986997,0.0,1.986997,1.986997,1.986997
r16_b6144_seq,batch_service_s_p99,1,2.084415,0.0,2.084415,2.084415,2.084415
r16_b6144_seq,batch_rows_min,1,1.0,0.0,1.0,1.0,1.0
r16_b6144_seq,batch_rows_max,1,16.0,0.0,16.0,16.0,16.0
r16_b6144_seq,batch_rows_mean,1,15.515152,0.0,15.515152,15.515152,15.515152
r16_b6144_seq,batch_tokens_min,1,646.0,0.0,646.0,646.0,646.0
r16_b6144_seq,batch_tokens_max,1,6124.0,0.0,6124.0,6124.0,6124.0
r16_b6144_seq,batch_tokens_mean,1,2138.212121,0.0,2138.212121,2138.212121,2138.212121
r16_b6144_seq,batch_tokens_p50,1,1516.0,0.0,1516.0,1516.0,1516.0
r16_b6144_seq,batch_tokens_p95,1,5260.0,0.0,5260.0,5260.0,5260.0
r16_b6144_seq,packing_budget_utilization_mean,1,0.348149,0.0,0.348149,0.348149,0.348149
r16_b6144_seq,packing_budget_utilization_p95,1,0.85612,0.0,0.85612,0.85612,0.85612
r16_b6144_seq,packing_oversized_rows,1,0.0,0.0,0.0,0.0,0.0
r16_b6144_seq,batch_estimated_cost_units_p95,1,5260.0,0.0,5260.0,5260.0,5260.0
r16_b6144_seq,gpu_utilization_pct_mean,1,60.96,0.0,60.96,60.96,60.96
r16_b6144_seq,gpu_utilization_pct_p50,1,97.0,0.0,97.0,97.0,97.0
r16_b6144_seq,gpu_utilization_pct_p95,1,98.0,0.0,98.0,98.0,98.0
r16_b6144_seq,gpu_utilization_pct_max,1,98.0,0.0,98.0,98.0,98.0
r16_b6144_seq,gpu_utilization_below_10pct_ratio,1,0.4,0.0,0.4,0.4,0.4
r16_b6144_seq,gpu_memory_used_mib_mean,1,11654.24,0.0,11654.24,11654.24,11654.24
r16_b6144_seq,gpu_memory_used_mib_max,1,11659.0,0.0,11659.0,11659.0,11659.0
r16_b6144_seq,gpu_memory_utilization_pct_mean,1,95.31561298765028,0.0,95.31561298765028,95.31561298765028,95.31561298765028
r16_b6144_seq,gpu_memory_utilization_pct_max,1,95.35454322401243,0.0,95.35454322401243,95.35454322401243,95.35454322401243
r16_b6144_seq,gpu_power_w_mean,1,102.3424,0.0,102.3424,102.3424,102.3424
r16_b6144_seq,gpu_power_w_max,1,153.61,0.0,153.61,153.61,153.61
r16_b6144_seq,gpu_energy_j,1,825.5550542652607,0.0,825.5550542652607,825.5550542652607,825.5550542652607
r16_b6144_seq,energy_j_per_1k_observed_tokens,1,11.699877471482273,0.0,11.699877471482273,11.699877471482273,11.699877471482273
r16_b6144_seq,vllm_prompt_tokens_delta,1,62396.0,0.0,62396.0,62396.0,62396.0
r16_b6144_seq,vllm_generation_tokens_delta,1,8165.0,0.0,8165.0,8165.0,8165.0
r16_b6144_seq,vllm_request_success_delta,1,512.0,0.0,512.0,512.0,512.0
r16_b6144_seq,vllm_e2e_request_latency_mean_s,1,1.141146,0.0,1.141146,1.141146,1.141146
r16_b6144_seq,vllm_request_queue_time_mean_s,1,0.13651,0.0,0.13651,0.13651,0.13651
r16_b6144_seq,vllm_request_inference_time_mean_s,1,0.93518,0.0,0.93518,0.93518,0.93518
r16_b6144_seq,vllm_request_prefill_time_mean_s,1,0.182829,0.0,0.182829,0.182829,0.182829
r16_b6144_seq,vllm_request_decode_time_mean_s,1,0.752351,0.0,0.752351,0.752351,0.752351
r16_b6144_seq,vllm_running_mean,1,54.08,0.0,54.08,54.08,54.08
r16_b6144_seq,vllm_running_p95,1,128.0,0.0,128.0,128.0,128.0
r16_b6144_seq,vllm_running_max,1,128.0,0.0,128.0,128.0,128.0
r16_b6144_seq,vllm_waiting_mean,1,7.52,0.0,7.52,7.52,7.52
r16_b6144_seq,vllm_waiting_p95,1,51.0,0.0,51.0,51.0,51.0
r16_b6144_seq,vllm_waiting_max,1,54.0,0.0,54.0,54.0,54.0
r16_b6144_seq,vllm_kv_cache_usage_mean,1,0.03945323054915361,0.0,0.03945323054915361,0.03945323054915361,0.03945323054915361
r16_b6144_seq,vllm_kv_cache_usage_p95,1,0.11078439163951359,0.0,0.11078439163951359,0.11078439163951359,0.11078439163951359
r16_b6144_seq,vllm_kv_cache_usage_max,1,0.12246682031312084,0.0,0.12246682031312084,0.12246682031312084,0.12246682031312084
r16_b6144_seq,mfu_estimate,1,0.4381469294860268,0.0,0.4381469294860268,0.4381469294860268,0.4381469294860268
r32_b6144_bfd,rows_per_s,1,62.878,0.0,62.878,62.878,62.878
r32_b6144_bfd,tokens_per_s,1,8668.524,0.0,8668.524,8668.524,8668.524
r32_b6144_bfd,e2e_s,1,8.142793,0.0,8.142793,8.142793,8.142793
r32_b6144_bfd,request_e2e_s_p50,1,7.453228,0.0,7.453228,7.453228,7.453228
r32_b6144_bfd,request_e2e_s_p95,1,7.759619,0.0,7.759619,7.759619,7.759619
r32_b6144_bfd,request_e2e_s_p99,1,7.81367,0.0,7.81367,7.81367,7.81367
r32_b6144_bfd,request_slo_violation_ratio,1,0.0,0.0,0.0,0.0,0.0
r32_b6144_bfd,request_slo_goodput_per_s,1,62.877688,0.0,62.877688,62.877688,62.877688
r32_b6144_bfd,model_service_s,1,37.438292,0.0,37.438292,37.438292,37.438292
r32_b6144_bfd,model_request_wall_s,1,4.934807,0.0,4.934807,4.934807,4.934807
r32_b6144_bfd,operator_wall_s,1,7.085963,0.0,7.085963,7.085963,7.085963
r32_b6144_bfd,submit_s,1,0.020371,0.0,0.020371,0.020371,0.020371
r32_b6144_bfd,bounded_wait_s,1,6.700722,0.0,6.700722,6.700722,6.700722
r32_b6144_bfd,fanin_s,1,0.005087,0.0,0.005087,0.005087,0.005087
r32_b6144_bfd,object_count,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_bfd,operator_invocations,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_bfd,packing_batch_count,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_bfd,batch_service_s_p50,1,0.919288,0.0,0.919288,0.919288,0.919288
r32_b6144_bfd,batch_service_s_p95,1,3.618763,0.0,3.618763,3.618763,3.618763
r32_b6144_bfd,batch_service_s_p99,1,3.796167,0.0,3.796167,3.796167,3.796167
r32_b6144_bfd,batch_rows_min,1,4.0,0.0,4.0,4.0,4.0
r32_b6144_bfd,batch_rows_max,1,32.0,0.0,32.0,32.0,32.0
r32_b6144_bfd,batch_rows_mean,1,23.272727,0.0,23.272727,23.272727,23.272727
r32_b6144_bfd,batch_tokens_min,1,289.0,0.0,289.0,289.0,289.0
r32_b6144_bfd,batch_tokens_max,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_bfd,batch_tokens_mean,1,3208.454545,0.0,3208.454545,3208.454545,3208.454545
r32_b6144_bfd,batch_tokens_p50,1,1835.0,0.0,1835.0,1835.0,1835.0
r32_b6144_bfd,batch_tokens_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_bfd,packing_budget_utilization_mean,1,0.522224,0.0,0.522224,0.522224,0.522224
r32_b6144_bfd,packing_budget_utilization_p95,1,1.0,0.0,1.0,1.0,1.0
r32_b6144_bfd,packing_oversized_rows,1,0.0,0.0,0.0,0.0,0.0
r32_b6144_bfd,batch_estimated_cost_units_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_bfd,gpu_utilization_pct_mean,1,53.6,0.0,53.6,53.6,53.6
r32_b6144_bfd,gpu_utilization_pct_p50,1,95.0,0.0,95.0,95.0,95.0
r32_b6144_bfd,gpu_utilization_pct_p95,1,98.0,0.0,98.0,98.0,98.0
r32_b6144_bfd,gpu_utilization_pct_max,1,98.0,0.0,98.0,98.0,98.0
r32_b6144_bfd,gpu_utilization_below_10pct_ratio,1,0.48,0.0,0.48,0.48,0.48
r32_b6144_bfd,gpu_memory_used_mib_mean,1,11272.6,0.0,11272.6,11272.6,11272.6
r32_b6144_bfd,gpu_memory_used_mib_max,1,11649.0,0.0,11649.0,11649.0,11649.0
r32_b6144_bfd,gpu_memory_utilization_pct_mean,1,92.19432403696736,0.0,92.19432403696736,92.19432403696736,92.19432403696736
r32_b6144_bfd,gpu_memory_utilization_pct_max,1,95.27275701316758,0.0,95.27275701316758,95.27275701316758,95.27275701316758
r32_b6144_bfd,gpu_power_w_mean,1,102.994,0.0,102.994,102.994,102.994
r32_b6144_bfd,gpu_power_w_max,1,156.01,0.0,156.01,156.01,156.01
r32_b6144_bfd,gpu_energy_j,1,824.9525190019608,0.0,824.9525190019608,824.9525190019608,824.9525190019608
r32_b6144_bfd,energy_j_per_1k_observed_tokens,1,11.687197447113602,0.0,11.687197447113602,11.687197447113602,11.687197447113602
r32_b6144_bfd,vllm_prompt_tokens_delta,1,62396.0,0.0,62396.0,62396.0,62396.0
r32_b6144_bfd,vllm_generation_tokens_delta,1,8190.0,0.0,8190.0,8190.0,8190.0
r32_b6144_bfd,vllm_request_success_delta,1,512.0,0.0,512.0,512.0,512.0
r32_b6144_bfd,vllm_e2e_request_latency_mean_s,1,1.250479,0.0,1.250479,1.250479,1.250479
r32_b6144_bfd,vllm_request_queue_time_mean_s,1,0.2975,0.0,0.2975,0.2975,0.2975
r32_b6144_bfd,vllm_request_inference_time_mean_s,1,0.899942,0.0,0.899942,0.899942,0.899942
r32_b6144_bfd,vllm_request_prefill_time_mean_s,1,0.157065,0.0,0.157065,0.157065,0.157065
r32_b6144_bfd,vllm_request_decode_time_mean_s,1,0.742877,0.0,0.742877,0.742877,0.742877
r32_b6144_bfd,vllm_running_mean,1,51.04,0.0,51.04,51.04,51.04
r32_b6144_bfd,vllm_running_p95,1,213.0,0.0,213.0,213.0,213.0
r32_b6144_bfd,vllm_running_max,1,256.0,0.0,256.0,256.0,256.0
r32_b6144_bfd,vllm_waiting_mean,1,19.2,0.0,19.2,19.2,19.2
r32_b6144_bfd,vllm_waiting_p95,1,67.0,0.0,67.0,67.0,67.0
r32_b6144_bfd,vllm_waiting_max,1,71.0,0.0,71.0,71.0,71.0
r32_b6144_bfd,vllm_kv_cache_usage_mean,1,0.061937534769132954,0.0,0.061937534769132954,0.061937534769132954,0.061937534769132954
r32_b6144_bfd,vllm_kv_cache_usage_p95,1,0.16689183819438924,0.0,0.16689183819438924,0.16689183819438924,0.16689183819438924
r32_b6144_bfd,vllm_kv_cache_usage_max,1,0.16927600731145198,0.0,0.16927600731145198,0.16927600731145198,0.16927600731145198
r32_b6144_bfd,mfu_estimate,1,0.44478832734259477,0.0,0.44478832734259477,0.44478832734259477,0.44478832734259477
r32_b6144_rowcap,rows_per_s,1,62.57,0.0,62.57,62.57,62.57
r32_b6144_rowcap,tokens_per_s,1,8625.196,0.0,8625.196,8625.196,8625.196
r32_b6144_rowcap,e2e_s,1,8.182771,0.0,8.182771,8.182771,8.182771
r32_b6144_rowcap,request_e2e_s_p50,1,7.421414,0.0,7.421414,7.421414,7.421414
r32_b6144_rowcap,request_e2e_s_p95,1,7.809073,0.0,7.809073,7.809073,7.809073
r32_b6144_rowcap,request_e2e_s_p99,1,7.821439,0.0,7.821439,7.821439,7.821439
r32_b6144_rowcap,request_slo_violation_ratio,1,0.0,0.0,0.0,0.0,0.0
r32_b6144_rowcap,request_slo_goodput_per_s,1,62.570491,0.0,62.570491,62.570491,62.570491
r32_b6144_rowcap,model_service_s,1,37.420371,0.0,37.420371,37.420371,37.420371
r32_b6144_rowcap,model_request_wall_s,1,4.871061,0.0,4.871061,4.871061,4.871061
r32_b6144_rowcap,operator_wall_s,1,7.091256,0.0,7.091256,7.091256,7.091256
r32_b6144_rowcap,submit_s,1,0.020501,0.0,0.020501,0.020501,0.020501
r32_b6144_rowcap,bounded_wait_s,1,6.666207,0.0,6.666207,6.666207,6.666207
r32_b6144_rowcap,fanin_s,1,0.005416,0.0,0.005416,0.005416,0.005416
r32_b6144_rowcap,object_count,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_rowcap,operator_invocations,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_rowcap,packing_batch_count,1,22.0,0.0,22.0,22.0,22.0
r32_b6144_rowcap,batch_service_s_p50,1,0.843192,0.0,0.843192,0.843192,0.843192
r32_b6144_rowcap,batch_service_s_p95,1,3.785567,0.0,3.785567,3.785567,3.785567
r32_b6144_rowcap,batch_service_s_p99,1,3.84145,0.0,3.84145,3.84145,3.84145
r32_b6144_rowcap,batch_rows_min,1,4.0,0.0,4.0,4.0,4.0
r32_b6144_rowcap,batch_rows_max,1,32.0,0.0,32.0,32.0,32.0
r32_b6144_rowcap,batch_rows_mean,1,23.272727,0.0,23.272727,23.272727,23.272727
r32_b6144_rowcap,batch_tokens_min,1,272.0,0.0,272.0,272.0,272.0
r32_b6144_rowcap,batch_tokens_max,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_rowcap,batch_tokens_mean,1,3208.090909,0.0,3208.090909,3208.090909,3208.090909
r32_b6144_rowcap,batch_tokens_p50,1,1835.0,0.0,1835.0,1835.0,1835.0
r32_b6144_rowcap,batch_tokens_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_rowcap,packing_budget_utilization_mean,1,0.522224,0.0,0.522224,0.522224,0.522224
r32_b6144_rowcap,packing_budget_utilization_p95,1,1.0,0.0,1.0,1.0,1.0
r32_b6144_rowcap,packing_oversized_rows,1,0.0,0.0,0.0,0.0,0.0
r32_b6144_rowcap,batch_estimated_cost_units_p95,1,6144.0,0.0,6144.0,6144.0,6144.0
r32_b6144_rowcap,gpu_utilization_pct_mean,1,57.44,0.0,57.44,57.44,57.44
r32_b6144_rowcap,gpu_utilization_pct_p50,1,97.0,0.0,97.0,97.0,97.0
r32_b6144_rowcap,gpu_utilization_pct_p95,1,98.0,0.0,98.0,98.0,98.0
r32_b6144_rowcap,gpu_utilization_pct_max,1,98.0,0.0,98.0,98.0,98.0
